name,time,CQI,DL_BLER(%),DL_MCS,SINR,SS_RSRP,UL_BLER(%),UL_MCS,altitude,beamID,fRef(GHz),gscnFreq(GHz),latitude,longitude,nrb,scsCommon,tag1,testdevice,testmode
GPSTTIstream_main,1749046314000000000,5,0,0,9,-111,0,28,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046315000000000,2,0,0,9,-110,8,20,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046316000000000,2,0,0,9,-111,78,19,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046318000000000,3,0,0,9,-110,68,19,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046319000000000,3,8,0,8,-111,76,19,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046320000000000,3,4,0,8,-111,0,11,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046321000000000,3,0,0,9,-111,0,12,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046327000000000,2,0,0,8,-111,0,0,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046328000000000,3,12,0,8,-111,0,12,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046332000000000,3,0,0,8,-111,0,0,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046333000000000,3,14,0,8,-110,0,8,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046334000000000,3,0,0,9,-111,0,13,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046335000000000,3,0,0,9,-111,0,15,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046336000000000,3,0,0,9,-110,0,14,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046337000000000,3,0,0,9,-110,0,15,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046338000000000,3,0,0,9,-110,25,14,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046339000000000,3,0,0,8,-111,0,14,153,2,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046340000000000,3,25,0,8,-112,0,14,153,1,7.05,7.0464,32.936047,-96.987724,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046343000000000,3,0,0,8,-110,0,13,153,2,7.05,7.0464,32.93603,-96.98777,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046344000000000,3,0,0,10,-109,33,14,153,2,7.05,7.0464,32.936012,-96.987785,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046345000000000,7,25,0,19,-98,0,14,153,2,7.05,7.0464,32.935993,-96.9878,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046346000000000,7,0,0,21,-97,0,17,153,2,7.05,7.0464,32.93597,-96.98782,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046347000000000,7,0,0,21,-98,33,19,153,2,7.05,7.0464,32.93595,-96.98784,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046348000000000,7,0,0,20,-100,0,19,153,2,7.05,7.0464,32.93593,-96.987854,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046349000000000,3,0,0,13,-109,50,19,153,1,7.05,7.0464,32.935905,-96.98787,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046351000000000,3,0,0,10,-115,33,18,153,1,7.05,7.0464,32.935856,-96.98791,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046352000000000,3,0,0,10,-110,50,12,153,1,7.05,7.0464,32.93583,-96.98793,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046353000000000,3,12,0,10,-111,0,11,153,1,7.05,7.0464,32.935806,-96.987946,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046354000000000,3,0,0,9,-111,0,11,153,1,7.05,7.0464,32.935776,-96.98797,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046355000000000,3,0,0,9,-111,0,9,153,1,7.05,7.0464,32.93575,-96.98798,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046356000000000,3,25,0,7,-113,0,3,153,1,7.05,7.0464,32.93572,-96.98801,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046357000000000,3,0,0,6,-113,0,0,153,1,7.05,7.0464,32.935665,-96.988045,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046358000000000,2,0,0,5,-117,0,7,153,1,7.05,7.0464,32.935665,-96.988045,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046359000000000,3,0,0,4,-118,0,7,153,4,7.05,7.0464,32.93562,-96.98809,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046360000000000,3,0,0,6,-115,0,8,153,4,7.05,7.0464,32.935604,-96.98811,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046361000000000,2,0,0,5,-114,0,5,153,2,7.05,7.0464,32.93559,-96.98814,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046362000000000,1,0,0,3,-118,0,6,153,1,7.05,7.0464,32.93558,-96.98817,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046363000000000,3,0,0,5,-116,33,10,153,1,7.05,7.0464,32.935577,-96.9882,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046364000000000,3,0,0,4,-117,0,8,153,1,7.05,7.0464,32.93558,-96.98823,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046365000000000,3,0,0,8,-112,0,9,153,2,7.05,7.0464,32.93559,-96.98826,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046366000000000,6,20,0,17,-102,76,14,153,2,7.05,7.0464,32.93559,-96.98826,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046367000000000,6,0,0,18,-100,79,16,153,2,7.05,7.0464,32.935596,-96.98829,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046368000000000,4,0,0,14,-105,78,15,153,2,7.05,7.0464,32.93561,-96.98833,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046369000000000,3,0,0,9,-113,75,10,153,0,7.05,7.0464,32.935627,-96.98836,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046372000000000,4,0,0,15,-105,68,7,153,1,7.05,7.0464,32.935677,-96.98847,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046373000000000,3,0,0,12,-110,71,5,153,1,7.05,7.0464,32.935696,-96.98851,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046375000000000,3,0,0,11,-110,0,0,153,1,7.05,7.0464,32.935722,-96.98858,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046376000000000,3,0,0,9,-112,0,3,153,1,7.05,7.0464,32.935738,-96.9886,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046377000000000,4,0,0,11,-110,0,4,153,1,7.05,7.0464,32.935757,-96.988625,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046378000000000,5,0,0,12,-109,0,5,153,1,7.05,7.0464,32.935776,-96.98864,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046379000000000,6,0,0,11,-107,0,7,153,1,7.05,7.0464,32.935795,-96.98865,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046380000000000,5,0,0,12,-105,0,6,153,1,7.05,7.0464,32.935814,-96.988655,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046382000000000,8,0,0,16,-103,0,1,153,1,7.05,7.0464,32.935863,-96.98864,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046383000000000,8,0,0,19,-102,0,3,153,1,7.05,7.0464,32.93589,-96.98862,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046384000000000,6,0,0,13,-110,0,4,153,1,7.05,7.0464,32.93592,-96.9886,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046385000000000,6,0,0,16,-105,0,3,153,1,7.05,7.0464,32.935955,-96.98858,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046386000000000,6,0,0,16,-103,0,3,153,1,7.05,7.0464,32.935986,-96.988556,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046387000000000,12,0,0,18,-101,0,4,153,1,7.05,7.0464,32.93602,-96.98853,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046388000000000,7,0,1,13,-112,0,5,153,1,7.05,7.0464,32.936058,-96.9885,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046389000000000,5,0,0,13,-105,0,6,153,1,7.05,7.0464,32.936092,-96.98848,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046390000000000,4,0,0,10,-109,0,0,153,1,7.05,7.0464,32.93613,-96.98845,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046392000000000,6,0,0,15,-105,0,5,153,0,7.05,7.0464,32.936207,-96.988396,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046393000000000,7,25,0,19,-101,0,6,153,0,7.05,7.0464,32.936245,-96.988365,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046394000000000,6,0,0,18,-101,0,7,153,0,7.05,7.0464,32.936283,-96.988335,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046395000000000,4,0,0,13,-109,0,4,153,0,7.05,7.0464,32.936325,-96.98831,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046396000000000,3,0,0,7,-116,0,0,153,4,7.05,7.0464,32.936363,-96.98828,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046397000000000,4,0,0,12,-109,0,4,153,0,7.05,7.0464,32.936405,-96.98825,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046398000000000,3,0,0,9,-111,0,4,153,0,7.05,7.0464,32.936443,-96.98823,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046400000000000,3,0,0,9,-115,0,0,153,2,7.05,7.0464,32.936523,-96.988174,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046402000000000,3,0,0,5,-119,0,4,153,1,7.05,7.0464,32.9366,-96.98812,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046403000000000,2,0,0,4,-118,0,2,153,0,7.05,7.0464,32.936638,-96.98809,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046404000000000,3,0,0,5,-115,0,2,153,0,7.05,7.0464,32.93667,-96.98807,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046405000000000,3,0,0,11,-109,0,0,153,1,7.05,7.0464,32.936703,-96.988045,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046406000000000,3,0,0,10,-111,0,2,153,1,7.05,7.0464,32.936733,-96.98803,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046407000000000,3,0,0,8,-113,0,4,153,1,7.05,7.0464,32.936756,-96.98801,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046408000000000,2,0,0,1,-122,0,0,153,0,7.05,7.0464,32.93677,-96.98798,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046409000000000,1,0,0,-2,-120,0,0,153,3,7.05,7.0464,32.936775,-96.98795,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046410000000000,1,0,0,-3,-123,0,0,153,1,7.05,7.0464,32.93678,-96.98793,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046411000000000,1,0,0,-2,-123,0,0,153,3,7.05,7.0464,32.936768,-96.9879,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046412000000000,1,0,0,-1,-122,0,1,153,3,7.05,7.0464,32.936752,-96.98787,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046413000000000,1,0,0,4,-116,0,1,153,1,7.05,7.0464,32.936737,-96.98784,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046414000000000,1,0,0,1,-118,0,0,153,1,7.05,7.0464,32.93672,-96.98781,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046415000000000,3,0,0,3,-116,0,1,153,1,7.05,7.0464,32.936703,-96.98777,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046416000000000,3,0,0,3,-117,0,1,153,1,7.05,7.0464,32.93668,-96.98773,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046417000000000,3,0,0,1,-119,0,1,153,1,7.05,7.0464,32.93666,-96.98769,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046418000000000,1,0,0,1,-122,0,0,153,1,7.05,7.0464,32.936638,-96.987656,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046419000000000,1,0,0,-1,-121,0,0,153,1,7.05,7.0464,32.936615,-96.98762,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046420000000000,1,25,0,-1,-122,0,1,153,1,7.05,7.0464,32.9366,-96.98759,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046422000000000,2,0,0,-5,-124,0,0,153,3,7.05,7.0464,32.93657,-96.987526,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046423000000000,2,75,0,1,-119,0,1,153,0,7.05,7.0464,32.936554,-96.9875,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046424000000000,2,0,0,1,-121,0,0,153,0,7.05,7.0464,32.93654,-96.98748,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046425000000000,1,0,0,0,-121,0,1,153,1,7.05,7.0464,32.936523,-96.98747,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046426000000000,1,25,0,0,-119,0,0,153,0,7.05,7.0464,32.9365,-96.987465,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046428000000000,3,0,0,1,-117,0,0,153,1,7.05,7.0464,32.93646,-96.987465,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046429000000000,3,0,0,1,-118,0,1,153,0,7.05,7.0464,32.936436,-96.98747,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046430000000000,3,0,0,5,-112,0,1,153,0,7.05,7.0464,32.936413,-96.98749,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046432000000000,3,0,0,0,-120,0,4,153,0,7.05,7.0464,32.936363,-96.98752,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046433000000000,3,0,0,4,-112,0,4,153,1,7.05,7.0464,32.936333,-96.98754,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046434000000000,3,0,0,4,-115,0,4,153,1,7.05,7.0464,32.936306,-96.98756,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046435000000000,5,0,0,7,-111,0,3,153,1,7.05,7.0464,32.936283,-96.98757,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046436000000000,4,0,0,16,-104,0,4,153,1,7.05,7.0464,32.93626,-96.98759,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046437000000000,7,0,0,19,-99,0,6,153,1,7.05,7.0464,32.93624,-96.9876,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046438000000000,7,0,0,19,-100,0,9,153,1,7.05,7.0464,32.936214,-96.98761,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046439000000000,5,0,0,16,-104,0,11,153,1,7.05,7.0464,32.936157,-96.98762,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046441000000000,4,0,0,12,-110,0,10,153,1,7.05,7.0464,32.936127,-96.98761,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046442000000000,5,0,0,15,-106,33,10,153,1,7.05,7.0464,32.9361,-96.98759,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046443000000000,6,0,0,18,-102,33,12,153,1,7.05,7.0464,32.936058,-96.98753,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046444000000000,7,0,0,24,-91,60,11,153,1,7.05,7.0464,32.93604,-96.9875,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046445000000000,9,0,0,24,-94,57,15,153,1,7.05,7.0464,32.936024,-96.987465,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046446000000000,9,0,0,24,-94,76,15,153,1,7.05,7.0464,32.936005,-96.987434,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046447000000000,10,0,0,22,-99,78,12,153,1,7.05,7.0464,32.935986,-96.9874,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046448000000000,9,0,0,20,-100,60,10,153,1,7.05,7.0464,32.935966,-96.98736,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046449000000000,10,0,0,21,-97,66,11,153,1,7.05,7.0464,32.935947,-96.98732,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046450000000000,8,0,0,21,-99,71,11,153,1,7.05,7.0464,32.93593,-96.98728,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046451000000000,10,0,0,22,-98,75,10,153,1,7.05,7.0464,32.935905,-96.987236,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046452000000000,9,0,0,20,-100,75,11,153,1,7.05,7.0464,32.935886,-96.98719,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046453000000000,8,0,0,24,-94,66,10,153,1,7.05,7.0464,32.935863,-96.98715,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046454000000000,9,0,0,25,-94,66,7,153,1,7.05,7.0464,32.935837,-96.98711,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046456000000000,13,0,0,31,-82,50,7,153,1,7.05,7.0464,32.93579,-96.987015,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046458000000000,12,0,0,29,-83,33,9,153,1,7.05,7.0464,32.93577,-96.98697,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046459000000000,13,0,0,30,-81,50,10,153,1,7.05,7.0464,32.93573,-96.98689,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046461000000000,12,0,0,28,-80,33,5,153,1,7.05,7.0464,32.935715,-96.98686,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046462000000000,12,0,0,28,-81,0,5,153,1,7.05,7.0464,32.9357,-96.98683,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046463000000000,11,0,0,28,-82,0,6,153,1,7.05,7.0464,32.93569,-96.98682,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046464000000000,12,0,0,28,-82,0,8,153,1,7.05,7.0464,32.935684,-96.98681,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046465000000000,12,0,0,29,-82,0,10,153,1,7.05,7.0464,32.93568,-96.98679,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046466000000000,12,0,0,28,-83,0,0,153,1,7.05,7.0464,32.935677,-96.986786,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046467000000000,13,0,0,28,-78,0,7,153,1,7.05,7.0464,32.935673,-96.98678,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046468000000000,12,0,0,29,-77,0,4,153,1,7.05,7.0464,32.935673,-96.98678,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046469000000000,13,0,0,27,-79,0,0,153,1,7.05,7.0464,32.935673,-96.98678,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046470000000000,13,0,0,27,-83,0,6,153,1,7.05,7.0464,32.935658,-96.98674,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046472000000000,13,0,0,28,-83,0,3,153,1,7.05,7.0464,32.93567,-96.98667,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046473000000000,12,0,0,28,-82,0,12,153,1,7.05,7.0464,32.935707,-96.98662,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046475000000000,11,0,0,27,-85,50,13,153,1,7.05,7.0464,32.93573,-96.986595,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046476000000000,11,0,0,24,-92,0,9,153,1,7.05,7.0464,32.935757,-96.98657,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046477000000000,12,0,0,29,-82,0,0,153,0,7.05,7.0464,32.93579,-96.98655,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046478000000000,12,25,0,29,-85,0,3,153,0,7.05,7.0464,32.93582,-96.98653,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046479000000000,12,0,0,29,-79,0,3,153,0,7.05,7.0464,32.935856,-96.986496,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046480000000000,12,0,0,29,-82,0,3,153,0,7.05,7.0464,32.935894,-96.986465,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046481000000000,11,0,0,29,-82,0,3,153,0,7.05,7.0464,32.93593,-96.986435,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046482000000000,12,0,0,29,-81,0,0,153,0,7.05,7.0464,32.935966,-96.98641,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046483000000000,12,0,0,27,-84,0,9,153,0,7.05,7.0464,32.936,-96.98638,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046484000000000,11,0,0,27,-87,0,12,153,0,7.05,7.0464,32.93604,-96.98636,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046485000000000,11,0,0,27,-90,0,4,153,0,7.05,7.0464,32.936077,-96.98633,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046486000000000,9,0,0,23,-94,0,9,153,3,7.05,7.0464,32.936115,-96.9863,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046487000000000,7,0,0,23,-97,0,11,153,3,7.05,7.0464,32.936157,-96.98627,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046488000000000,8,25,0,21,-101,0,4,153,3,7.05,7.0464,32.9362,-96.986244,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046489000000000,9,25,0,23,-98,0,0,153,0,7.05,7.0464,32.936237,-96.98622,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046490000000000,11,0,0,24,-96,0,6,153,0,7.05,7.0464,32.93627,-96.98619,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046492000000000,6,0,0,16,-105,0,2,153,0,7.05,7.0464,32.93632,-96.986145,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046493000000000,9,0,0,21,-98,0,0,153,0,7.05,7.0464,32.93633,-96.98612,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046494000000000,10,0,0,23,-97,0,4,153,0,7.05,7.0464,32.936333,-96.98609,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046495000000000,10,0,0,22,-96,0,4,153,0,7.05,7.0464,32.93633,-96.98607,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046496000000000,10,0,0,22,-97,0,5,153,0,7.05,7.0464,32.93632,-96.98604,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046497000000000,9,0,0,22,-97,0,5,153,0,7.05,7.0464,32.93631,-96.986015,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046498000000000,9,0,0,21,-96,0,7,153,0,7.05,7.0464,32.9363,-96.985985,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046499000000000,9,0,0,21,-99,0,7,153,0,7.05,7.0464,32.936283,-96.98595,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046500000000000,9,0,0,21,-99,33,7,153,0,7.05,7.0464,32.93626,-96.98591,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
GPSTTIstream_main,1749046501000000000,9,0,0,22,-96,33,8,153,0,7.05,7.0464,32.93624,-96.98587,273,30,drivetest_20250604_DTLOG1,MTK,drivetest
